,city,date,cloudiness,temp_min,temp_max,humidity,pop,rain
391,Chateau du Haut Koenigsbourg,2025-09-21,60,15.54,15.54,82,0.0,0.0
392,Chateau du Haut Koenigsbourg,2025-09-21,100,15.16,15.16,86,0.27,0.27
393,Chateau du Haut Koenigsbourg,2025-09-21,100,14.52,14.52,88,0.97,1.2
394,Chateau du Haut Koenigsbourg,2025-09-21,100,13.47,13.47,91,1.0,2.59
395,Chateau du Haut Koenigsbourg,2025-09-21,100,11.92,11.92,98,1.0,11.92
396,Chateau du Haut Koenigsbourg,2025-09-21,100,11.15,11.15,96,1.0,9.24
397,Chateau du Haut Koenigsbourg,2025-09-22,100,10.17,10.17,97,1.0,6.59
398,Chateau du Haut Koenigsbourg,2025-09-22,100,9.77,9.77,96,1.0,2.91
399,Chateau du Haut Koenigsbourg,2025-09-22,99,9.61,9.61,95,0.8,0.0
400,Colmar,2025-09-17,98,14.79,16.4,78,0.0,0.0
401,Colmar,2025-09-17,97,16.63,17.96,70,0.0,0.0
402,Colmar,2025-09-17,62,19.29,19.29,54,0.0,0.0
403,Colmar,2025-09-17,44,16.17,16.17,74,0.0,0.0
404,Colmar,2025-09-17,10,14.8,14.8,72,0.0,0.0
405,Colmar,2025-09-18,5,14.76,14.76,67,0.0,0.0
406,Colmar,2025-09-18,1,12.56,12.56,64,0.0,0.0
407,Colmar,2025-09-18,0,13.22,13.22,65,0.0,0.0
408,Colmar,2025-09-18,0,20.45,20.45,49,0.0,0.0
409,Colmar,2025-09-18,0,24.83,24.83,41,0.0,0.0
410,Colmar,2025-09-18,0,24.47,24.47,47,0.0,0.0
411,Colmar,2025-09-18,0,17.92,17.92,71,0.0,0.0
412,Colmar,2025-09-18,0,16.54,16.54,75,0.0,0.0
413,Colmar,2025-09-19,0,15.05,15.05,79,0.0,0.0
414,Colmar,2025-09-19,4,14.23,14.23,81,0.0,0.0
415,Colmar,2025-09-19,8,14.79,14.79,79,0.0,0.0
416,Colmar,2025-09-19,0,22.13,22.13,57,0.0,0.0
417,Colmar,2025-09-19,0,26.3,26.3,48,0.0,0.0
418,Colmar,2025-09-19,0,26.82,26.82,49,0.0,0.0
419,Colmar,2025-09-19,0,19.82,19.82,75,0.0,0.0
420,Colmar,2025-09-19,0,18.86,18.86,64,0.0,0.0
421,Colmar,2025-09-20,1,18.07,18.07,72,0.0,0.0
422,Colmar,2025-09-20,36,17.86,17.86,75,0.0,0.0
423,Colmar,2025-09-20,32,17.99,17.99,73,0.0,0.0
424,Colmar,2025-09-20,71,26.22,26.22,46,0.0,0.0
425,Colmar,2025-09-20,79,29.87,29.87,33,0.0,0.0
426,Colmar,2025-09-20,87,28.8,28.8,44,0.0,0.0
427,Colmar,2025-09-20,67,21.93,21.93,62,0.0,0.0
428,Colmar,2025-09-20,37,20.07,20.07,63,0.0,0.0
429,Colmar,2025-09-21,35,19.17,19.17,68,0.0,0.0
430,Colmar,2025-09-21,38,17.94,17.94,71,0.0,0.0
431,Colmar,2025-09-21,69,18.17,18.17,78,0.0,0.0
432,Colmar,2025-09-21,100,18.12,18.12,85,0.28,0.16
433,Colmar,2025-09-21,100,18.17,18.17,84,0.8,0.73
434,Colmar,2025-09-21,100,16.37,16.37,94,1.0,2.97
435,Colmar,2025-09-21,100,15.01,15.01,98,1.0,14.35
436,Colmar,2025-09-21,100,14.08,14.08,97,1.0,13.56
437,Colmar,2025-09-22,100,12.81,12.81,97,1.0,7.34
438,Colmar,2025-09-22,100,12.39,12.39,96,1.0,2.88
439,Colmar,2025-09-22,100,12.17,12.17,95,0.8,0.0
440,Eguisheim,2025-09-17,98,14.69,16.04,78,0.0,0.0
441,Eguisheim,2025-09-17,97,16.45,17.66,69,0.0,0.0
442,Eguisheim,2025-09-17,54,18.97,18.97,53,0.0,0.0
443,Eguisheim,2025-09-17,43,15.85,15.85,74,0.0,0.0
444,Eguisheim,2025-09-17,4,14.44,14.44,71,0.0,0.0
445,Eguisheim,2025-09-18,2,14.36,14.36,64,0.0,0.0
446,Eguisheim,2025-09-18,1,12.49,12.49,62,0.0,0.0
447,Eguisheim,2025-09-18,0,13.17,13.17,64,0.0,0.0
448,Eguisheim,2025-09-18,0,20.28,20.28,48,0.0,0.0
449,Eguisheim,2025-09-18,0,24.5,24.5,41,0.0,0.0
450,Eguisheim,2025-09-18,0,23.98,23.98,47,0.0,0.0
451,Eguisheim,2025-09-18,0,17.59,17.59,70,0.0,0.0
452,Eguisheim,2025-09-18,0,16.38,16.38,73,0.0,0.0
453,Eguisheim,2025-09-19,0,14.97,14.97,77,0.0,0.0
454,Eguisheim,2025-09-19,5,14.21,14.21,79,0.0,0.0
455,Eguisheim,2025-09-19,7,14.78,14.78,77,0.0,0.0
456,Eguisheim,2025-09-19,0,22.07,22.07,56,0.0,0.0
457,Eguisheim,2025-09-19,0,26.16,26.16,47,0.0,0.0
458,Eguisheim,2025-09-19,0,26.74,26.74,48,0.0,0.0
459,Eguisheim,2025-09-19,0,19.67,19.67,72,0.0,0.0
460,Eguisheim,2025-09-19,0,18.89,18.89,62,0.0,0.0
461,Eguisheim,2025-09-20,0,18.13,18.13,71,0.0,0.0
462,Eguisheim,2025-09-20,36,17.93,17.93,73,0.0,0.0
463,Eguisheim,2025-09-20,31,17.95,17.95,72,0.0,0.0
464,Eguisheim,2025-09-20,71,26.24,26.24,44,0.0,0.0
465,Eguisheim,2025-09-20,74,29.54,29.54,33,0.0,0.0
466,Eguisheim,2025-09-20,86,28.41,28.41,44,0.0,0.0
467,Eguisheim,2025-09-20,67,21.59,21.59,62,0.0,0.0
468,Eguisheim,2025-09-20,44,20.01,20.01,62,0.0,0.0
469,Eguisheim,2025-09-21,42,19.08,19.08,67,0.0,0.0
470,Eguisheim,2025-09-21,43,17.8,17.8,70,0.0,0.0
471,Eguisheim,2025-09-21,72,17.81,17.81,79,0.0,0.0
472,Eguisheim,2025-09-21,100,17.98,17.98,84,0.29,0.13
473,Eguisheim,2025-09-21,100,18.04,18.04,83,0.8,0.74
474,Eguisheim,2025-09-21,100,16.13,16.13,95,1.0,2.87
475,Eguisheim,2025-09-21,100,14.9,14.9,99,1.0,14.08
476,Eguisheim,2025-09-21,100,13.83,13.83,97,1.0,14.3
477,Eguisheim,2025-09-22,100,12.46,12.46,97,1.0,7.56
478,Eguisheim,2025-09-22,100,12.14,12.14,96,1.0,2.76
479,Eguisheim,2025-09-22,100,11.87,11.87,95,0.8,0.0
480,Besancon,2025-09-17,99,14.52,16.33,85,0.0,0.0
481,Besancon,2025-09-17,100,15.32,16.18,80,0.0,0.0
482,Besancon,2025-09-17,53,19.56,19.56,50,0.0,0.0
483,Besancon,2025-09-17,32,15.34,15.34,74,0.0,0.0
484,Besancon,2025-09-17,2,14.65,14.65,78,0.0,0.0
485,Besancon,2025-09-18,1,14.0,14.0,75,0.0,0.0
486,Besancon,2025-09-18,1,11.33,11.33,69,0.0,0.0
487,Besancon,2025-09-18,1,11.61,11.61,67,0.0,0.0
488,Besancon,2025-09-18,0,19.91,19.91,49,0.0,0.0
489,Besancon,2025-09-18,0,23.7,23.7,45,0.0,0.0
490,Besancon,2025-09-18,0,23.89,23.89,49,0.0,0.0
491,Besancon,2025-09-18,0,16.75,16.75,77,0.0,0.0
492,Besancon,2025-09-18,0,14.52,14.52,85,0.0,0.0
493,Besancon,2025-09-19,0,13.95,13.95,87,0.0,0.0
494,Besancon,2025-09-19,1,13.61,13.61,88,0.0,0.0
495,Besancon,2025-09-19,1,13.94,13.94,85,0.0,0.0
496,Besancon,2025-09-19,0,22.22,22.22,60,0.0,0.0
497,Besancon,2025-09-19,0,27.5,27.5,46,0.0,0.0
498,Besancon,2025-09-19,0,27.99,27.99,52,0.0,0.0
499,Besancon,2025-09-19,0,20.28,20.28,79,0.0,0.0
500,Besancon,2025-09-19,0,17.92,17.92,85,0.0,0.0
501,Besancon,2025-09-20,0,17.06,17.06,80,0.0,0.0
502,Besancon,2025-09-20,50,16.04,16.04,80,0.0,0.0
503,Besancon,2025-09-20,54,15.61,15.61,83,0.0,0.0
504,Besancon,2025-09-20,81,24.79,24.79,52,0.0,0.0
505,Besancon,2025-09-20,91,27.53,27.53,43,0.0,0.0
506,Besancon,2025-09-20,73,27.05,27.05,48,0.0,0.0
507,Besancon,2025-09-20,44,21.15,21.15,63,0.0,0.0
508,Besancon,2025-09-20,33,21.6,21.6,49,0.0,0.0
509,Besancon,2025-09-21,29,18.46,18.46,65,0.0,0.0
510,Besancon,2025-09-21,72,16.21,16.21,90,0.0,0.0
511,Besancon,2025-09-21,86,16.2,16.2,93,0.21,0.15
512,Besancon,2025-09-21,100,14.15,14.15,99,1.0,3.72
513,Besancon,2025-09-21,100,13.87,13.87,98,1.0,7.89
514,Besancon,2025-09-21,100,13.67,13.67,98,1.0,5.53
515,Besancon,2025-09-21,100,12.44,12.44,99,1.0,8.51
516,Besancon,2025-09-21,100,12.51,12.51,98,1.0,7.67
517,Besancon,2025-09-22,100,12.16,12.16,97,1.0,0.67
518,Besancon,2025-09-22,99,11.77,11.77,97,0.0,0.0
519,Besancon,2025-09-22,55,10.1,10.1,98,0.0,0.0
520,Dijon,2025-09-17,33,13.81,15.83,83,0.0,0.0
521,Dijon,2025-09-17,60,15.84,17.36,68,0.0,0.0
522,Dijon,2025-09-17,51,20.41,20.41,47,0.0,0.0
523,Dijon,2025-09-17,28,15.86,15.86,72,0.0,0.0
524,Dijon,2025-09-17,0,14.68,14.68,79,0.0,0.0
525,Dijon,2025-09-18,0,13.96,13.96,81,0.0,0.0
526,Dijon,2025-09-18,0,12.26,12.26,81,0.0,0.0
527,Dijon,2025-09-18,0,12.49,12.49,79,0.0,0.0
528,Dijon,2025-09-18,0,19.42,19.42,56,0.0,0.0
529,Dijon,2025-09-18,0,24.48,24.48,42,0.0,0.0
530,Dijon,2025-09-18,0,25.03,25.03,43,0.0,0.0
531,Dijon,2025-09-18,0,17.78,17.78,66,0.0,0.0
532,Dijon,2025-09-18,0,15.81,15.81,74,0.0,0.0
533,Dijon,2025-09-19,2,14.26,14.26,79,0.0,0.0
534,Dijon,2025-09-19,1,12.96,12.96,83,0.0,0.0
535,Dijon,2025-09-19,1,12.84,12.84,85,0.0,0.0
536,Dijon,2025-09-19,0,20.02,20.02,63,0.0,0.0
537,Dijon,2025-09-19,0,25.35,25.35,51,0.0,0.0
538,Dijon,2025-09-19,0,26.93,26.93,48,0.0,0.0
539,Dijon,2025-09-19,0,20.42,20.42,71,0.0,0.0
540,Dijon,2025-09-19,0,17.9,17.9,81,0.0,0.0
541,Dijon,2025-09-20,4,16.38,16.38,77,0.0,0.0
542,Dijon,2025-09-20,74,15.62,15.62,75,0.0,0.0
543,Dijon,2025-09-20,71,14.89,14.89,79,0.0,0.0
544,Dijon,2025-09-20,81,21.53,21.53,57,0.0,0.0
545,Dijon,2025-09-20,91,25.56,25.56,48,0.0,0.0
546,Dijon,2025-09-20,91,27.33,27.33,46,0.0,0.0
547,Dijon,2025-09-20,86,21.42,21.42,64,0.0,0.0
548,Dijon,2025-09-20,53,19.92,19.92,68,0.0,0.0
549,Dijon,2025-09-21,75,18.07,18.07,85,0.0,0.0
550,Dijon,2025-09-21,100,14.43,14.43,82,0.2,0.19
551,Dijon,2025-09-21,100,13.73,13.73,96,1.0,9.78
552,Dijon,2025-09-21,100,13.89,13.89,93,1.0,5.12
553,Dijon,2025-09-21,100,13.92,13.92,85,1.0,1.61
554,Dijon,2025-09-21,100,13.62,13.62,91,1.0,1.02
555,Dijon,2025-09-21,100,12.71,12.71,91,1.0,0.96
556,Dijon,2025-09-21,100,11.66,11.66,91,1.0,1.97
557,Dijon,2025-09-22,100,11.88,11.88,86,0.8,0.0
558,Dijon,2025-09-22,100,11.76,11.76,83,0.0,0.0
559,Dijon,2025-09-22,100,11.36,11.36,84,0.0,0.0
560,Annecy,2025-09-17,32,14.35,18.9,76,0.0,0.0
561,Annecy,2025-09-17,57,18.91,22.33,60,0.0,0.0
562,Annecy,2025-09-17,70,23.62,23.62,46,0.0,0.0
563,Annecy,2025-09-17,50,19.35,19.35,75,0.0,0.0
564,Annecy,2025-09-17,6,18.83,18.83,79,0.0,0.0
565,Annecy,2025-09-18,25,17.82,17.82,79,0.0,0.0
566,Annecy,2025-09-18,9,12.87,12.87,81,0.0,0.0
567,Annecy,2025-09-18,10,13.65,13.65,79,0.0,0.0
568,Annecy,2025-09-18,5,21.98,21.98,52,0.0,0.0
569,Annecy,2025-09-18,3,26.41,26.41,43,0.0,0.0
570,Annecy,2025-09-18,0,26.31,26.31,45,0.0,0.0
571,Annecy,2025-09-18,0,18.58,18.58,75,0.0,0.0
572,Annecy,2025-09-18,0,16.5,16.5,85,0.0,0.0
573,Annecy,2025-09-19,0,15.55,15.55,90,0.0,0.0
574,Annecy,2025-09-19,0,14.97,14.97,90,0.0,0.0
575,Annecy,2025-09-19,0,15.27,15.27,87,0.0,0.0
576,Annecy,2025-09-19,48,24.24,24.24,57,0.0,0.0
577,Annecy,2025-09-19,31,28.54,28.54,42,0.0,0.0
578,Annecy,2025-09-19,84,27.61,27.61,48,0.0,0.0
579,Annecy,2025-09-19,54,20.31,20.31,77,0.0,0.0
580,Annecy,2025-09-19,0,18.5,18.5,83,0.0,0.0
581,Annecy,2025-09-20,0,17.37,17.37,84,0.0,0.0
582,Annecy,2025-09-20,3,16.83,16.83,86,0.0,0.0
583,Annecy,2025-09-20,6,16.82,16.82,84,0.0,0.0
584,Annecy,2025-09-20,36,24.26,24.26,58,0.0,0.0
585,Annecy,2025-09-20,35,28.38,28.38,46,0.0,0.0
586,Annecy,2025-09-20,28,27.14,27.14,48,0.0,0.0
587,Annecy,2025-09-20,32,19.99,19.99,68,0.0,0.0
588,Annecy,2025-09-20,67,17.93,17.93,69,0.0,0.0
589,Annecy,2025-09-21,54,16.33,16.33,81,0.0,0.0
590,Annecy,2025-09-21,54,15.09,15.09,92,0.0,0.0
591,Annecy,2025-09-21,64,15.33,15.33,92,0.0,0.0
592,Annecy,2025-09-21,97,20.68,20.68,73,0.0,0.0
593,Annecy,2025-09-21,99,18.5,18.5,87,0.81,0.82
594,Annecy,2025-09-21,100,16.65,16.65,99,1.0,3.98
595,Annecy,2025-09-21,100,15.67,15.67,99,1.0,13.94
596,Annecy,2025-09-21,100,15.48,15.48,100,1.0,8.72
597,Annecy,2025-09-22,100,13.37,13.37,100,1.0,1.54
598,Annecy,2025-09-22,100,13.07,13.07,99,1.0,1.77
599,Annecy,2025-09-22,95,12.9,12.9,99,0.79,0.0
600,Grenoble,2025-09-17,92,16.29,21.35,70,0.0,0.0
601,Grenoble,2025-09-17,81,22.11,26.29,52,0.0,0.0
602,Grenoble,2025-09-17,81,27.3,27.3,37,0.0,0.0
603,Grenoble,2025-09-17,74,21.87,21.87,67,0.0,0.0
604,Grenoble,2025-09-17,0,20.88,20.88,73,0.0,0.0
605,Grenoble,2025-09-18,35,20.88,20.88,72,0.0,0.0
606,Grenoble,2025-09-18,17,15.24,15.24,72,0.0,0.0
607,Grenoble,2025-09-18,50,15.83,15.83,73,0.0,0.0
608,Grenoble,2025-09-18,11,25.3,25.3,45,0.0,0.0
609,Grenoble,2025-09-18,32,29.88,29.88,36,0.0,0.0
610,Grenoble,2025-09-18,1,29.33,29.33,39,0.0,0.0
611,Grenoble,2025-09-18,1,20.61,20.61,73,0.0,0.0
612,Grenoble,2025-09-18,0,18.72,18.72,78,0.0,0.0
613,Grenoble,2025-09-19,0,17.53,17.53,81,0.0,0.0
614,Grenoble,2025-09-19,1,17.13,17.13,81,0.0,0.0
615,Grenoble,2025-09-19,28,17.62,17.62,77,0.0,0.0
616,Grenoble,2025-09-19,9,27.31,27.31,46,0.0,0.0
617,Grenoble,2025-09-19,35,32.26,32.26,34,0.0,0.0
618,Grenoble,2025-09-19,100,30.95,30.95,40,0.0,0.0
619,Grenoble,2025-09-19,68,22.36,22.36,71,0.0,0.0
620,Grenoble,2025-09-19,0,19.98,19.98,75,0.0,0.0
621,Grenoble,2025-09-20,0,18.72,18.72,76,0.0,0.0
622,Grenoble,2025-09-20,2,18.27,18.27,77,0.0,0.0
623,Grenoble,2025-09-20,3,18.29,18.29,78,0.0,0.0
624,Grenoble,2025-09-20,8,27.49,27.49,45,0.0,0.0
625,Grenoble,2025-09-20,18,32.77,32.77,24,0.0,0.0
626,Grenoble,2025-09-20,43,31.86,31.86,28,0.0,0.0
627,Grenoble,2025-09-20,59,21.97,21.97,63,0.0,0.0
628,Grenoble,2025-09-20,23,19.18,19.18,72,0.0,0.0
629,Grenoble,2025-09-21,17,17.92,17.92,75,0.0,0.0
630,Grenoble,2025-09-21,8,16.68,16.68,78,0.0,0.0
631,Grenoble,2025-09-21,6,16.39,16.39,79,0.0,0.0
632,Grenoble,2025-09-21,35,24.55,24.55,47,0.0,0.0
633,Grenoble,2025-09-21,59,20.32,20.32,85,0.85,1.31
634,Grenoble,2025-09-21,100,18.37,18.37,96,0.97,1.18
635,Grenoble,2025-09-21,100,18.18,18.18,98,1.0,17.82
636,Grenoble,2025-09-21,100,15.05,15.05,99,1.0,2.7
637,Grenoble,2025-09-22,100,14.09,14.09,99,1.0,0.65
638,Grenoble,2025-09-22,99,14.42,14.42,98,0.85,0.42
639,Grenoble,2025-09-22,94,14.2,14.2,99,0.93,0.45
640,Lyon,2025-09-17,33,15.73,19.75,77,0.0,0.0
641,Lyon,2025-09-17,65,20.17,23.4,60,0.0,0.0
642,Lyon,2025-09-17,75,24.84,24.84,40,0.0,0.0
643,Lyon,2025-09-17,42,19.42,19.42,52,0.0,0.0
644,Lyon,2025-09-17,23,16.94,16.94,59,0.0,0.0
645,Lyon,2025-09-18,18,16.26,16.26,63,0.0,0.0
646,Lyon,2025-09-18,40,15.03,15.03,67,0.0,0.0
647,Lyon,2025-09-18,21,14.56,14.56,69,0.0,0.0
648,Lyon,2025-09-18,2,20.32,20.32,48,0.0,0.0
649,Lyon,2025-09-18,1,25.55,25.55,33,0.0,0.0
650,Lyon,2025-09-18,0,27.13,27.13,31,0.0,0.0
651,Lyon,2025-09-18,0,22.45,22.45,44,0.0,0.0
652,Lyon,2025-09-18,0,19.86,19.86,52,0.0,0.0
653,Lyon,2025-09-19,0,18.01,18.01,58,0.0,0.0
654,Lyon,2025-09-19,0,16.23,16.23,67,0.0,0.0
655,Lyon,2025-09-19,9,15.33,15.33,71,0.0,0.0
656,Lyon,2025-09-19,63,21.91,21.91,53,0.0,0.0
657,Lyon,2025-09-19,41,29.67,29.67,34,0.0,0.0
658,Lyon,2025-09-19,1,30.62,30.62,32,0.0,0.0
659,Lyon,2025-09-19,1,25.65,25.65,40,0.0,0.0
660,Lyon,2025-09-19,0,22.08,22.08,50,0.0,0.0
661,Lyon,2025-09-20,2,19.54,19.54,57,0.0,0.0
662,Lyon,2025-09-20,24,17.93,17.93,64,0.0,0.0
663,Lyon,2025-09-20,45,17.44,17.44,65,0.0,0.0
664,Lyon,2025-09-20,94,23.78,23.78,49,0.0,0.0
665,Lyon,2025-09-20,85,30.41,30.41,30,0.0,0.0
666,Lyon,2025-09-20,17,30.25,30.25,32,0.0,0.0
667,Lyon,2025-09-20,18,25.66,25.66,43,0.0,0.0
668,Lyon,2025-09-20,5,22.15,22.15,52,0.0,0.0
669,Lyon,2025-09-21,5,20.03,20.03,60,0.0,0.0
670,Lyon,2025-09-21,9,18.17,18.17,69,0.0,0.0
671,Lyon,2025-09-21,48,17.06,17.06,86,0.39,0.51
672,Lyon,2025-09-21,100,16.01,16.01,96,1.0,12.92
673,Lyon,2025-09-21,100,15.0,15.0,95,1.0,14.66
674,Lyon,2025-09-21,100,14.51,14.51,97,1.0,10.31
675,Lyon,2025-09-21,100,14.62,14.62,96,1.0,9.67
676,Lyon,2025-09-21,99,13.48,13.48,93,1.0,2.58
677,Lyon,2025-09-22,100,13.52,13.52,91,1.0,0.3
678,Lyon,2025-09-22,38,11.9,11.9,95,0.0,0.0
679,Lyon,2025-09-22,56,12.24,12.24,92,0.0,0.0
680,Gorges du Verdon,2025-09-17,97,16.08,17.17,51,0.0,0.0
681,Gorges du Verdon,2025-09-17,97,19.06,20.83,38,0.0,0.0
682,Gorges du Verdon,2025-09-17,100,20.73,20.73,21,0.0,0.0
683,Gorges du Verdon,2025-09-17,97,15.51,15.51,81,0.0,0.0
684,Gorges du Verdon,2025-09-17,65,13.89,13.89,77,0.0,0.0
685,Gorges du Verdon,2025-09-18,33,13.37,13.37,61,0.0,0.0
686,Gorges du Verdon,2025-09-18,79,14.2,14.2,53,0.0,0.0
687,Gorges du Verdon,2025-09-18,83,14.67,14.67,54,0.0,0.0
688,Gorges du Verdon,2025-09-18,100,22.14,22.14,40,0.0,0.0
689,Gorges du Verdon,2025-09-18,97,25.19,25.19,33,0.0,0.0
690,Gorges du Verdon,2025-09-18,74,24.97,24.97,35,0.0,0.0
691,Gorges du Verdon,2025-09-18,86,16.05,16.05,71,0.0,0.0
692,Gorges du Verdon,2025-09-18,100,15.04,15.04,74,0.0,0.0
693,Gorges du Verdon,2025-09-19,100,14.97,14.97,71,0.0,0.0
694,Gorges du Verdon,2025-09-19,100,14.85,14.85,76,0.0,0.0
695,Gorges du Verdon,2025-09-19,100,15.41,15.41,76,0.0,0.0
696,Gorges du Verdon,2025-09-19,99,23.11,23.11,38,0.0,0.0
697,Gorges du Verdon,2025-09-19,63,25.92,25.92,35,0.0,0.0
698,Gorges du Verdon,2025-09-19,55,24.17,24.17,41,0.0,0.0
699,Gorges du Verdon,2025-09-19,57,16.54,16.54,71,0.0,0.0
700,Gorges du Verdon,2025-09-19,6,15.43,15.43,74,0.0,0.0
701,Gorges du Verdon,2025-09-20,3,14.83,14.83,69,0.0,0.0
702,Gorges du Verdon,2025-09-20,2,14.64,14.64,62,0.0,0.0
703,Gorges du Verdon,2025-09-20,2,15.17,15.17,62,0.0,0.0
704,Gorges du Verdon,2025-09-20,0,23.63,23.63,36,0.0,0.0
705,Gorges du Verdon,2025-09-20,0,25.88,25.88,33,0.0,0.0
706,Gorges du Verdon,2025-09-20,6,24.91,24.91,34,0.0,0.0
707,Gorges du Verdon,2025-09-20,6,16.24,16.24,64,0.0,0.0
708,Gorges du Verdon,2025-09-20,8,14.82,14.82,65,0.0,0.0
709,Gorges du Verdon,2025-09-21,46,14.43,14.43,57,0.0,0.0
710,Gorges du Verdon,2025-09-21,28,13.82,13.82,57,0.0,0.0
711,Gorges du Verdon,2025-09-21,23,14.19,14.19,59,0.0,0.0
712,Gorges du Verdon,2025-09-21,9,21.28,21.28,40,0.0,0.0
713,Gorges du Verdon,2025-09-21,12,23.25,23.25,43,0.0,0.0
714,Gorges du Verdon,2025-09-21,68,20.07,20.07,62,0.0,0.0
715,Gorges du Verdon,2025-09-21,84,14.86,14.86,95,1.0,3.56
716,Gorges du Verdon,2025-09-21,100,14.07,14.07,92,1.0,11.21
717,Gorges du Verdon,2025-09-22,98,13.23,13.23,87,0.8,0.0
718,Gorges du Verdon,2025-09-22,56,12.65,12.65,85,0.0,0.0
719,Gorges du Verdon,2025-09-22,64,13.09,13.09,85,0.2,0.12
720,Bormes les Mimosas,2025-09-17,29,21.77,22.18,39,0.0,0.0
721,Bormes les Mimosas,2025-09-17,61,24.04,25.28,48,0.0,0.0
722,Bormes les Mimosas,2025-09-17,99,23.58,23.58,59,0.0,0.0
723,Bormes les Mimosas,2025-09-17,69,19.46,19.46,76,0.0,0.0
724,Bormes les Mimosas,2025-09-17,83,18.2,18.2,77,0.0,0.0
725,Bormes les Mimosas,2025-09-18,46,17.13,17.13,76,0.0,0.0
726,Bormes les Mimosas,2025-09-18,94,18.35,18.35,74,0.0,0.0
727,Bormes les Mimosas,2025-09-18,97,18.74,18.74,71,0.0,0.0
728,Bormes les Mimosas,2025-09-18,92,24.17,24.17,51,0.0,0.0
729,Bormes les Mimosas,2025-09-18,89,24.49,24.49,52,0.0,0.0
730,Bormes les Mimosas,2025-09-18,54,23.86,23.86,56,0.0,0.0
731,Bormes les Mimosas,2025-09-18,72,19.95,19.95,75,0.0,0.0
732,Bormes les Mimosas,2025-09-18,100,19.25,19.25,75,0.0,0.0
733,Bormes les Mimosas,2025-09-19,100,18.83,18.83,74,0.0,0.0
734,Bormes les Mimosas,2025-09-19,100,18.51,18.51,75,0.0,0.0
735,Bormes les Mimosas,2025-09-19,96,18.84,18.84,70,0.0,0.0
736,Bormes les Mimosas,2025-09-19,64,24.47,24.47,53,0.0,0.0
737,Bormes les Mimosas,2025-09-19,42,25.64,25.64,54,0.0,0.0
738,Bormes les Mimosas,2025-09-19,51,25.02,25.02,54,0.0,0.0
739,Bormes les Mimosas,2025-09-19,72,20.56,20.56,72,0.0,0.0
740,Bormes les Mimosas,2025-09-19,80,19.17,19.17,76,0.0,0.0
741,Bormes les Mimosas,2025-09-20,42,18.58,18.58,77,0.0,0.0
742,Bormes les Mimosas,2025-09-20,15,18.35,18.35,75,0.0,0.0
743,Bormes les Mimosas,2025-09-20,9,18.9,18.9,71,0.0,0.0
744,Bormes les Mimosas,2025-09-20,2,25.0,25.0,51,0.0,0.0
745,Bormes les Mimosas,2025-09-20,3,25.67,25.67,51,0.0,0.0
746,Bormes les Mimosas,2025-09-20,13,24.6,24.6,53,0.0,0.0
747,Bormes les Mimosas,2025-09-20,11,20.11,20.11,72,0.0,0.0
748,Bormes les Mimosas,2025-09-20,6,18.99,18.99,73,0.0,0.0
749,Bormes les Mimosas,2025-09-21,8,18.21,18.21,79,0.0,0.0
750,Bormes les Mimosas,2025-09-21,49,17.86,17.86,80,0.0,0.0
751,Bormes les Mimosas,2025-09-21,47,18.03,18.03,79,0.0,0.0
752,Bormes les Mimosas,2025-09-21,22,23.42,23.42,62,0.0,0.0
753,Bormes les Mimosas,2025-09-21,24,24.27,24.27,61,0.0,0.0
754,Bormes les Mimosas,2025-09-21,65,22.75,22.75,66,0.0,0.0
755,Bormes les Mimosas,2025-09-21,83,20.96,20.96,74,0.02,0.0
756,Bormes les Mimosas,2025-09-21,100,18.65,18.65,91,1.0,4.19
757,Bormes les Mimosas,2025-09-22,100,17.88,17.88,85,1.0,1.74
758,Bormes les Mimosas,2025-09-22,28,17.11,17.11,86,0.87,1.05
759,Bormes les Mimosas,2025-09-22,47,17.68,17.68,82,0.75,0.33
760,Cassis,2025-09-17,95,19.71,21.08,48,0.0,0.0
761,Cassis,2025-09-17,95,23.34,25.49,42,0.0,0.0
762,Cassis,2025-09-17,100,24.77,24.77,51,0.0,0.0
763,Cassis,2025-09-17,91,21.01,21.01,56,0.0,0.0
764,Cassis,2025-09-17,10,19.06,19.06,62,0.0,0.0
765,Cassis,2025-09-18,41,18.17,18.17,62,0.0,0.0
766,Cassis,2025-09-18,100,20.81,20.81,61,0.0,0.0
767,Cassis,2025-09-18,100,20.87,20.87,59,0.0,0.0
768,Cassis,2025-09-18,88,22.92,22.92,57,0.0,0.0
769,Cassis,2025-09-18,90,22.85,22.85,61,0.0,0.0
770,Cassis,2025-09-18,85,22.71,22.71,65,0.0,0.0
771,Cassis,2025-09-18,93,21.76,21.76,69,0.0,0.0
772,Cassis,2025-09-18,100,21.54,21.54,68,0.0,0.0
773,Cassis,2025-09-19,100,21.4,21.4,67,0.0,0.0
774,Cassis,2025-09-19,100,21.14,21.14,66,0.0,0.0
775,Cassis,2025-09-19,99,21.17,21.17,64,0.0,0.0
776,Cassis,2025-09-19,93,23.63,23.63,53,0.0,0.0
777,Cassis,2025-09-19,87,23.0,23.0,60,0.0,0.0
778,Cassis,2025-09-19,51,23.28,23.28,63,0.0,0.0
779,Cassis,2025-09-19,39,21.91,21.91,70,0.0,0.0
780,Cassis,2025-09-19,3,21.74,21.74,71,0.0,0.0
781,Cassis,2025-09-20,1,21.55,21.55,67,0.0,0.0
