,city,name,url,review_score,description,location,lat,lon
72,Bayonne,T2 ,https://www.booking.com/hotel/fr/t2-plein-centre-4-voyageurs-jacuzzi.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=1557582101_426870720_2_0_0&highlighted_blocks=1557582101_426870720_2_0_0&matching_block_id=1557582101_426870720_2_0_0&sr_pri_blocks=1557582101_426870720_2_0_0__13425&from=searchresults,"7,0",Hébergement géré par un particulier,"{'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4945144,-1.4736657
73,Bayonne,La Chambre d'Hote de Mano ,https://www.booking.com/hotel/fr/chambre-d-39-hotes-de-bayonne-france.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=117694101_98910318_2_0_0&highlighted_blocks=117694101_98910318_2_0_0&matching_block_id=117694101_98910318_2_0_0&sr_pri_blocks=117694101_98910318_2_0_0__20368&from=searchresults,"9,3",Hébergement géré par un particulier,missing value,,
74,Bayonne,hotelF1 Bayonne,https://www.booking.com/hotel/fr/hotelf1-bayonne.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=65774805_376292876_2_2_0&highlighted_blocks=65774805_376292876_2_2_0&matching_block_id=65774805_376292876_2_2_0&sr_pri_blocks=65774805_376292876_2_2_0__10290&from=searchresults,"5,3",,"{'tourism': 'hotelF1', 'road': 'Rue du Chalibardon', 'subdivision': 'Lapurdi', 'suburb': 'Saint-Frédéric', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4895069,-1.4506761
75,Bayonne,B&B HOTEL Bayonne,https://www.booking.com/hotel/fr/b-amp-b-bayonne.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=161277910_88975687_2_2_0&highlighted_blocks=161277910_88975687_2_2_0&matching_block_id=161277910_88975687_2_2_0&sr_pri_blocks=161277910_88975687_2_2_0__12976&from=searchresults,"7,3",2 lits simples,"{'tourism': 'B&B Hotel', 'road': 'Boulevard Jacques Duclos', 'subdivision': 'Lapurdi', 'town': 'Tarnos', 'municipality': 'Dax', 'county': 'Landes', 'ISO3166-2-lvl6': 'FR-40', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64340', 'country': 'France', 'country_code': 'fr'}",43.5285587,-1.462951
76,Bayonne,Appartement calme à Bayonne,https://www.booking.com/hotel/fr/appartement-seque.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=1099173701_382780986_2_0_0&highlighted_blocks=1099173701_382780986_2_0_0&matching_block_id=1099173701_382780986_2_0_0&sr_pri_blocks=1099173701_382780986_2_0_0__21735&from=searchresults,"9,4",Hébergement géré par un particulier,missing value,,
77,Collioure,Les Roches Brunes,https://www.booking.com/hotel/fr/les-roches-brunes-collioure.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=702310401_385684800_2_2_0_667310&highlighted_blocks=702310401_385684800_2_2_0_667310&matching_block_id=702310401_385684800_2_2_0_667310&sr_pri_blocks=702310401_385684800_2_2_0_667310_30749&from=searchresults,"9,2",1 grand lit double,missing value,,
78,Collioure,Hôtel Princes de Catalogne,https://www.booking.com/hotel/fr/princes-de-catalogne.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=4277401_88557437_2_2_0&highlighted_blocks=4277401_88557437_2_2_0&matching_block_id=4277401_88557437_2_2_0&sr_pri_blocks=4277401_88557437_2_2_0__13916&from=searchresults,"8,4",Types de lits : 1 lit double ou 2 lits simples,"{'tourism': 'Princes de Catalogne', 'road': 'Rue des Palmiers', 'neighbourhood': 'La Ville', 'isolated_dwelling': 'Château de la Rocasse', 'village': 'Collioure', 'municipality': 'Céret', 'county': 'Pyrénées-Orientales', 'ISO3166-2-lvl6': 'FR-66', 'state': 'Occitanie', 'ISO3166-2-lvl4': 'FR-OCC', 'region': 'France métropolitaine', 'postcode': '66190', 'country': 'France', 'country_code': 'fr'}",42.5258638,3.0826445
79,Collioure,Hôtel & Spa Le Madeloc ,https://www.booking.com/hotel/fr/madeloc.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=4851412_405073409_2_2_0&highlighted_blocks=4851412_405073409_2_2_0&matching_block_id=4851412_405073409_2_2_0&sr_pri_blocks=4851412_405073409_2_2_0__23184&from=searchresults,"9,0",Types de lits : 1 lit double ou 2 lits simples,missing value,,
80,Collioure,Hôtel La Casa Pairal,https://www.booking.com/hotel/fr/hotelcasapairal.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=5185807_295711267_0_2_0&highlighted_blocks=5185807_295711267_0_2_0&matching_block_id=5185807_295711267_0_2_0&sr_pri_blocks=5185807_295711267_0_2_0__26024&from=searchresults,"9,1",1 grand lit double,missing value,,
81,Collioure,Logis Hôtel le Triton,https://www.booking.com/hotel/fr/triton.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=29394002_326752589_2_2_0_658524&highlighted_blocks=29394002_326752589_2_2_0_658524&matching_block_id=29394002_326752589_2_2_0_658524&sr_pri_blocks=29394002_326752589_2_2_0_658524_14948&from=searchresults,"7,7",1 lit double,missing value,,
82,Collioure,Ibanova Appartements,https://www.booking.com/hotel/fr/ibanova.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=513295603_254672113_2_0_0&highlighted_blocks=513295603_254672113_2_0_0&matching_block_id=513295603_254672113_2_0_0&sr_pri_blocks=513295603_254672113_2_0_0__14800&from=searchresults,"8,5",1 lit double,missing value,,
83,Collioure,Le Relais Des Trois Mas,https://www.booking.com/hotel/fr/le-relais-des-trois-mas.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=2271804_95146855_0_42_0_679748&highlighted_blocks=2271804_95146855_0_42_0_679748&matching_block_id=2271804_95146855_0_42_0_679748&sr_pri_blocks=2271804_95146855_0_42_0_679748_28404&from=searchresults,"8,9",1 lit double,missing value,,
84,Collioure,Maison Nova ,https://www.booking.com/hotel/fr/boutique-maison-nova.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=1087692801_381693403_2_2_0_365353&highlighted_blocks=1087692801_381693403_2_2_0_365353&matching_block_id=1087692801_381693403_2_2_0_365353&sr_pri_blocks=1087692801_381693403_2_2_0_365353_41372&from=searchresults,"9,2",1 grand lit double,missing value,,
85,Collioure,Résidence du Soleil & Spa ,https://www.booking.com/hotel/fr/residence-du-soleil-collioure.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=219796804_412496117_0_0_0&highlighted_blocks=219796804_412496117_0_0_0&matching_block_id=219796804_412496117_0_0_0&sr_pri_blocks=219796804_412496117_0_0_0__18880&from=searchresults,"7,9",1 lit double,missing value,,
86,Collioure,Résidence St Vincent,https://www.booking.com/hotel/fr/residence-saint-vincent.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=197675102_386856031_6_0_0&highlighted_blocks=197675102_386856031_6_0_0&matching_block_id=197675102_386856031_6_0_0&sr_pri_blocks=197675102_386856031_6_0_0__22716&from=searchresults,"8,4","3 lits (2 lits doubles, 1 canapé-lit)",missing value,,
87,Collioure,Casa Zélie Superbe T4 vue mer,https://www.booking.com/hotel/fr/casa-zelie-superbe-t4-vue-mer-clim-wi-fi.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=1423889801_414018477_6_0_0&highlighted_blocks=1423889801_414018477_6_0_0&matching_block_id=1423889801_414018477_6_0_0&sr_pri_blocks=1423889801_414018477_6_0_0__44474&from=searchresults,10,Hébergement géré par un particulier,missing value,,
88,Collioure,Hôtel des Templiers,https://www.booking.com/hotel/fr/ha-tel-des-templiers.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=38860402_385058543_0_0_0&highlighted_blocks=38860402_385058543_0_0_0&matching_block_id=38860402_385058543_0_0_0&sr_pri_blocks=38860402_385058543_0_0_0__15948&from=searchresults,"8,4",1 lit double,missing value,,
89,Collioure,Residence Pierre & Vacances Les Balcons de Collioure,https://www.booking.com/hotel/fr/maevabalconsdecollioure.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=5170904_258598807_2_0_0&highlighted_blocks=5170904_258598807_2_0_0&matching_block_id=5170904_258598807_2_0_0&sr_pri_blocks=5170904_258598807_2_0_0__15116&from=searchresults,"8,2",1 canapé-lit,missing value,,
90,Collioure,Les Appartements de Collioure,https://www.booking.com/hotel/fr/les-appartements-de-collioure.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=992751707_372232732_2_0_0&highlighted_blocks=992751707_372232732_2_0_0&matching_block_id=992751707_372232732_2_0_0&sr_pri_blocks=992751707_372232732_2_0_0__20240&from=searchresults,"9,1",Hébergement géré par un particulier,missing value,,
91,Collioure,La Chambre De Salome,https://www.booking.com/hotel/fr/la-chambre-de-salome.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=150149805_340059796_2_1_0&highlighted_blocks=150149805_340059796_2_1_0&matching_block_id=150149805_340059796_2_1_0&sr_pri_blocks=150149805_340059796_2_1_0__18460&from=searchresults,"8,8",Hébergement géré par un particulier,missing value,,
92,Collioure,Résidence St Vincent,https://www.booking.com/hotel/fr/idealement-situe-centre-historique-exceptionnel.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=1073497501_379896439_6_0_0&highlighted_blocks=1073497501_379896439_6_0_0&matching_block_id=1073497501_379896439_6_0_0&sr_pri_blocks=1073497501_379896439_6_0_0__16967&from=searchresults,"7,2","3 lits (2 lits doubles, 1 lit superposé)",missing value,,
93,Collioure,Can Jeannette Vue Mer & Montagne ,https://www.booking.com/hotel/fr/lodges-can-jeannette-vue-mer-amp-montagne.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=1503539701_422055288_2_0_0&highlighted_blocks=1503539701_422055288_2_0_0&matching_block_id=1503539701_422055288_2_0_0&sr_pri_blocks=1503539701_422055288_2_0_0__31156&from=searchresults,10,"2 lits (1 canapé-lit, 1 grand lit double) • Lit bébé gratuit toujours disponible",missing value,,
94,Collioure,Appartement Syrah,https://www.booking.com/hotel/fr/appartement-syrah-collioure.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=1408800001_412659549_2_0_0&highlighted_blocks=1408800001_412659549_2_0_0&matching_block_id=1408800001_412659549_2_0_0&sr_pri_blocks=1408800001_412659549_2_0_0__16943&from=searchresults,"9,6",1 lit double,missing value,,
95,Collioure,Hotel Le Bon Port,https://www.booking.com/hotel/fr/le-bon-port.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=2243116_173925603_0_2_0_680365&highlighted_blocks=2243116_173925603_0_2_0_680365&matching_block_id=2243116_173925603_0_2_0_680365&sr_pri_blocks=2243116_173925603_0_2_0_680365_23526&from=searchresults,"8,4",1 grand lit double,"{'tourism': 'Le Bon Port', 'road': 'Chemin de Saint-Elme', 'neighbourhood': 'La Ville', 'hamlet': 'Les Batteries', 'village': 'Collioure', 'municipality': 'Céret', 'county': 'Pyrénées-Orientales', 'ISO3166-2-lvl6': 'FR-66', 'state': 'Occitanie', 'ISO3166-2-lvl4': 'FR-OCC', 'region': 'France métropolitaine', 'postcode': '66190', 'country': 'France', 'country_code': 'fr'}",42.5240834,3.0894087
96,Collioure,42 m2 d'élégance avec terrasse,https://www.booking.com/hotel/fr/appartement-renove-42-m2-terrasse-parking-prive.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=1316980901_428095022_4_0_0&highlighted_blocks=1316980901_428095022_4_0_0&matching_block_id=1316980901_428095022_4_0_0&sr_pri_blocks=1316980901_428095022_4_0_0__21201&from=searchresults,"9,0",Hébergement géré par un particulier,missing value,,
97,Collioure,Appartements Hôtel & Spa Le Madeloc,https://www.booking.com/hotel/fr/le-15-appartments-collioure.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=136856503_88557441_2_0_0&highlighted_blocks=136856503_88557441_2_0_0&matching_block_id=136856503_88557441_2_0_0&sr_pri_blocks=136856503_88557441_2_0_0__27884&from=searchresults,"9,3","2 lits (1 canapé-lit, 1 grand lit double)",missing value,,
98,Collioure,Appartement Collioure plein centre,https://www.booking.com/hotel/fr/appartement-collioure-centre-amp-garage-privatif.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=1138186701_428096463_2_0_0&highlighted_blocks=1138186701_428096463_2_0_0&matching_block_id=1138186701_428096463_2_0_0&sr_pri_blocks=1138186701_428096463_2_0_0__16519&from=searchresults,"9,1",Hébergement géré par un particulier,missing value,,
99,Collioure,COLLIOURE tres bel appart a 150 metres des plages avec jardin prive et parking dans residence securisee,https://www.booking.com/hotel/fr/collioure-tres-bel-appart-a-150-metres-des-belles-plages-avec-jardin.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=490340101_273380598_2_0_0&highlighted_blocks=490340101_273380598_2_0_0&matching_block_id=490340101_273380598_2_0_0&sr_pri_blocks=490340101_273380598_2_0_0__33885&from=searchresults,"9,0",Hébergement géré par un particulier,missing value,,
100,Collioure,Le Conflent WIFI Terrace,https://www.booking.com/hotel/fr/le-conflent-wifi-terrace.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=1028954302_375615332_4_0_0&highlighted_blocks=1028954302_375615332_4_0_0&matching_block_id=1028954302_375615332_4_0_0&sr_pri_blocks=1028954302_375615332_4_0_0__23104&from=searchresults,"8,2",Hébergement géré par un particulier,missing value,,
101,Collioure,Appartement fonctionnel hauteurs de Collioure,https://www.booking.com/hotel/fr/appartement-fonctionnel-a-collioure.fr.html?aid=356980&label=mkt123sc-c0f253f8-edc3-4b7c-90cb-b14125aa5e98&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=a0e432b5454f4d5bfafab63e1f7a7141&srepoch=1770635194&all_sr_blocks=726316701_409102462_2_0_0&highlighted_blocks=726316701_409102462_2_0_0&matching_block_id=726316701_409102462_2_0_0&sr_pri_blocks=726316701_409102462_2_0_0__13416&from=searchresults,"8,0",Hébergement géré par un particulier,missing value,,
102,Saintes Maries de la mer,Mas Fandelou,https://www.booking.com/hotel/fr/mas-fandelou.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=546613402_198556395_2_1_0&highlighted_blocks=546613402_198556395_2_1_0&matching_block_id=546613402_198556395_2_1_0&sr_pri_blocks=546613402_198556395_2_1_0__28000&from=searchresults,"9,7",1 grand lit double,missing value,,
103,Saintes Maries de la mer,Manade des Baumelles,https://www.booking.com/hotel/fr/manade-des-baumelles.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=138025905_241637084_2_41_0&highlighted_blocks=138025905_241637084_2_41_0&matching_block_id=138025905_241637084_2_41_0&sr_pri_blocks=138025905_241637084_2_41_0__25200&from=searchresults,"8,6",1 grand lit double,missing value,,
104,Saintes Maries de la mer,Thalacap Camargue,https://www.booking.com/hotel/fr/thalacap-camargue.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=5366001_94226780_2_42_0&highlighted_blocks=5366001_94226780_2_42_0&matching_block_id=5366001_94226780_2_42_0&sr_pri_blocks=5366001_94226780_2_42_0__30308&from=searchresults,"7,8",Types de lits : 1 lit double ou 2 lits simples,missing value,,
105,Saintes Maries de la mer,Lodge Sainte Helene Adult only,https://www.booking.com/hotel/fr/lodge-sainte-helene.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=100068305_86666685_0_2_0&highlighted_blocks=100068305_86666685_0_2_0&matching_block_id=100068305_86666685_0_2_0&sr_pri_blocks=100068305_86666685_0_2_0__32752&from=searchresults,"9,3",1 très grand lit double,missing value,,
106,Saintes Maries de la mer,La Villa Vaihéré en Camargue,https://www.booking.com/hotel/fr/la-villa-vaihere-en-camargue-l-hibiscus.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=949389702_423330730_2_0_0&highlighted_blocks=949389702_423330730_2_0_0&matching_block_id=949389702_423330730_2_0_0&sr_pri_blocks=949389702_423330730_2_0_0__18551&from=searchresults,"9,6",Hébergement géré par un particulier,missing value,,
107,Saintes Maries de la mer,Mas du Couvin,https://www.booking.com/hotel/fr/mas-du-couvin.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=676912402_410422578_0_2_0_827160&highlighted_blocks=676912402_410422578_0_2_0_827160&matching_block_id=676912402_410422578_0_2_0_827160&sr_pri_blocks=676912402_410422578_0_2_0_827160_45398&from=searchresults,"9,8",Plusieurs types de lits,missing value,,
